LAMMPS (23 Jun 2022 - Update 4)
# 3d vashishta

units		metal
atom_style	atomic

boundary        p p p


lattice		custom 1              a1 5.5392  0. 0.              a2 0.0 5.5392  0.0            a3 0.0 0.0 5.5392             basis 0.   0.   0.            basis 0.5  0.5  0.            basis 0.5  0.   0.5            basis 0.   0.5  0.5            basis 0.5  0.   0.             basis 0.   0.5  0.             basis 0.   0.   0.5             basis 0.5  0.5  0.5
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392


region		caixa block 0 20 0 20 0 20
create_box	2 caixa
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 5 MPI processor grid
create_atoms	1 region caixa basis 1 1 basis 2 1 basis 3 1 basis 4 1             	  basis 5 2 basis 6 2 basis 7 2 basis 8 2
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.002 seconds

mass		1 137.33
mass		2 15.9994

#velocity	all create 2100. 473204 dist gaussian
velocity        all create 100. 473204 dist gaussian

group		Ba type 1
32000 atoms in group Ba
group		O type 2
32000 atoms in group O

pair_style	table linear 50000
pair_coeff	1 1 Pot_BaO Vash_11
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
pair_coeff	1 2 Pot_BaO Vash_12
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
pair_coeff	2 2 Pot_BaO Vash_22
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)

timestep	0.001   #1.0 fs

thermo		500         # intervalo para mostrar output instantaneos.

neighbor	2.0 bin
neigh_modify	every 8 delay 0 check yes

restart		1000 BaO-nvt.T2100

#fix		ensemble all nve
#fix		ensemble all nvt temp 300 300 0.1 iso 0.0 0.0 0.5 drag 2.0

#fix    ensemble all nvt temp 2100 2100 0.1

#fix    ensemble all nvt temp 3500 3500 0.05

# mudanca no ensemble NPT
fix ensemble all npt temp 100.0 100.0 1.0 iso 0.0 0.0 1000.0

run		10000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 8.384 | 9.056 | 9.533 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     96000   100.12017     -242991.03      0             -242162.78      874.84942      1367004.4    
     96500   99.654541     -242990.63      0             -242166.24      904.91282      1366943.1    
     97000   99.909044     -242995.11      0             -242168.61      917.32054      1366883.7    
     97500   99.709586     -242994.06      0             -242169.21      945.80496      1366826.3    
     98000   99.416586     -242990.46      0             -242168.03      1004.2959      1366770.9    
     98500   99.75065      -242990.6       0             -242165.42      1036.7121      1366717.6    
     99000   99.865739     -242988.17      0             -242162.03      1062.321       1366666.3    
     99500   100.71298     -242991.84      0             -242158.69      1076.9381      1366617.2    
    100000   100.62458     -242988.82      0             -242156.4       1105.1398      1366570.3    
    100500   100.34443     -242985.72      0             -242155.62      1170.2065      1366525.5    
    101000   100.56123     -242988.45      0             -242156.56      1182.5176      1366482.9    
    101500   100.32676     -242989.04      0             -242159.09      1196.9103      1366442.5    
    102000   100.25754     -242991.89      0             -242162.51      1191.2989      1366404.4    
    102500   100.0105      -242993.35      0             -242166.01      1208.8415      1366368.5    
    103000   99.786173     -242994.3       0             -242168.82      1213.8724      1366334.8    
    103500   99.536081     -242993.62      0             -242170.21      1243.7709      1366303.3    
    104000   99.773702     -242995.27      0             -242169.89      1239.727       1366274      
    104500   99.99319      -242995.13      0             -242167.94      1260.6606      1366247      
    105000   100.12821     -242993.23      0             -242164.92      1293.9496      1366222.1    
    105500   100.07629     -242989.41      0             -242161.53      1334.5175      1366199.6    
    106000   100.29179     -242988.32      0             -242158.66      1339.6566      1366179.3    
    106500   100.4693      -242988.2       0             -242157.07      1344.0411      1366161.2    
    107000   100.37309     -242987.41      0             -242157.07      1367.3873      1366145.4    
    107500   100.33256     -242988.62      0             -242158.62      1348.1973      1366131.9    
    108000   100.72743     -242994.77      0             -242161.5       1333.2298      1366120.7    
    108500   99.877511     -242991.14      0             -242164.9       1349.7005      1366111.6    
    109000   99.75496      -242993.14      0             -242167.92      1345.0866      1366104.8    
    109500   99.461334     -242992.7       0             -242169.9       1356.2471      1366100.2    
    110000   99.863403     -242996.41      0             -242170.29      1327.4905      1366097.7    
    110500   100.00114     -242996.33      0             -242169.07      1334.9489      1366097.3    
    111000   99.696168     -242991.32      0             -242166.58      1368.6495      1366099.1    
    111500   100.28848     -242992.97      0             -242163.33      1346.9012      1366103      
    112000   100.25872     -242989.56      0             -242160.16      1375.8331      1366109      
    112500   100.42451     -242988.72      0             -242157.95      1384.4757      1366117.1    
    113000   100.82162     -242991.18      0             -242157.13      1345.6523      1366127.4    
    113500   100.41747     -242988.62      0             -242157.92      1353.2258      1366139.7    
    114000   99.885556     -242986.47      0             -242160.17      1335.4204      1366154.1    
    114500   100.4343      -242994.05      0             -242163.21      1315.0908      1366170.5    
    115000   100.00394     -242993.62      0             -242166.34      1309.9784      1366188.8    
    115500   99.708873     -242993.57      0             -242168.73      1280.1827      1366209.1    
    116000   99.949945     -242996.68      0             -242169.84      1261.4417      1366231.3    
    116500   99.695597     -242994.11      0             -242169.37      1260.9424      1366255.3    
    117000   99.890148     -242993.77      0             -242167.43      1261.5018      1366281.2    
    117500   100.43514     -242995.27      0             -242164.42      1232.6568      1366308.8    
    118000   100.21703     -242990.19      0             -242161.15      1238.879       1366338.3    
    118500   99.960518     -242985.35      0             -242158.43      1243.0094      1366369.5    
    119000   100.17635     -242985.57      0             -242156.86      1226.2529      1366402.4    
    119500   100.15526     -242985.37      0             -242156.83      1212.8471      1366437      
    120000   100.16977     -242987.01      0             -242158.35      1188.8848      1366473.3    
    120500   100.11982     -242989.16      0             -242160.92      1143.0593      1366511.2    
    121000   99.960759     -242990.92      0             -242163.99      1111.9342      1366550.7    
    121500   99.842035     -242992.59      0             -242166.64      1085.1813      1366591.6    
    122000   99.719383     -242993.27      0             -242168.34      1072.3288      1366634      
    122500   99.678997     -242993.21      0             -242168.61      1043.5557      1366677.8    
    123000   99.790666     -242992.8       0             -242167.28      1026.2968      1366722.9    
    123500   100.38078     -242995.11      0             -242164.7       964.24647      1366769.3    
    124000   99.893816     -242987.94      0             -242161.57      1004.5232      1366816.9    
    124500   100.07935     -242986.39      0             -242158.48      971.53212      1366865.8    
    125000   100.74856     -242989.74      0             -242156.29      927.30163      1366915.9    
    125500   100.32134     -242985.37      0             -242155.45      903.05158      1366967.1    
    126000   100.21089     -242985.17      0             -242156.17      891.26389      1367019.4    
    126500   99.93179      -242984.87      0             -242158.18      863.67174      1367072.7    
    127000   100.10991     -242989.1       0             -242160.94      821.37432      1367127.1    
    127500   99.92468      -242990.39      0             -242163.76      784.08597      1367182.4    
    128000   99.637399     -242990.16      0             -242165.91      752.37616      1367238.5    
    128500   99.308254     -242988.34      0             -242166.81      715.82823      1367295.4    
    129000   99.785946     -242991.65      0             -242166.17      686.22878      1367353      
    129500   99.686022     -242988.81      0             -242164.16      663.69961      1367411.2    
    130000   99.86128      -242987.35      0             -242161.25      653.58533      1367470.2    
    130500   100.53479     -242989.8       0             -242158.13      612.70318      1367529.7    
    131000   100.07137     -242983.32      0             -242155.48      587.62528      1367589.7    
    131500   100.4185      -242984.66      0             -242153.94      567.95801      1367650.3    
    132000   100.18416     -242982.71      0             -242153.94      541.13066      1367711.3    
    132500   100.31036     -242985.05      0             -242155.23      496.70144      1367772.7    
    133000   100.35306     -242987.77      0             -242157.6       454.34651      1367834.5    
    133500   99.648256     -242984.73      0             -242160.39      423.76907      1367896.6    
    134000   99.898237     -242989.25      0             -242162.84      369.77641      1367958.9    
    134500   99.584152     -242988.1       0             -242164.29      333.10458      1368021.3    
    135000   99.495402     -242987.45      0             -242164.37      303.12851      1368083.8    
    135500   99.384486     -242985.14      0             -242162.98      271.31812      1368146.3    
    136000   100.11765     -242988.67      0             -242160.44      243.09542      1368208.8    
    136500   100.20015     -242986.25      0             -242157.34      231.89167      1368271.2    
    137000   100.18777     -242983.18      0             -242154.37      205.39745      1368333.5    
    137500   100.14672     -242980.79      0             -242152.32      197.27202      1368395.7    
    138000   100.50803     -242982.99      0             -242151.53      134.81967      1368457.7    
    138500   100.43541     -242983.1       0             -242152.25      101.09485      1368519.5    
    139000   100.34192     -242984.22      0             -242154.14      72.069139      1368581      
    139500   99.805565     -242982.45      0             -242156.81      38.540053      1368642.1    
    140000   99.881948     -242985.73      0             -242159.46     -1.6965055      1368702.9    
    140500   99.850913     -242987.4       0             -242161.38     -42.579902      1368763.2    
    141000   99.6752       -242986.68      0             -242162.11     -74.646542      1368822.9    
    141500   99.549938     -242984.92      0             -242161.4      -97.079355      1368882      
    142000   99.747817     -242984.49      0             -242159.32     -133.15734      1368940.6    
    142500   99.944969     -242983.22      0             -242156.42     -165.67715      1368998.4    
    143000   100.58251     -242985.37      0             -242153.3      -214.57001      1369055.6    
    143500   100.27337     -242980.22      0             -242150.71     -204.95755      1369112.1    
    144000   100.28126     -242978.91      0             -242149.33     -223.67141      1369167.8    
    144500   100.34593     -242979.48      0             -242149.36     -249.84002      1369222.7    
    145000   100.43422     -242981.58      0             -242150.74     -310.92716      1369276.8    
    145500   100.15639     -242981.75      0             -242153.2      -331.29553      1369330      
    146000   99.921847     -242982.55      0             -242155.95     -355.45742      1369382.3    
    146500   99.379846     -242980.4       0             -242158.28     -397.11064      1369433.5    
    147000   99.251247     -242980.7       0             -242159.64     -393.93437      1369483.8    
    147500   99.850115     -242985.64      0             -242159.63     -458.54535      1369533      
    148000   99.712731     -242983.02      0             -242158.14     -476.32486      1369581.1    
    148500   99.918245     -242982.21      0             -242155.64     -506.88138      1369628.1    
    149000   99.980654     -242979.7       0             -242152.61     -511.2797       1369674      
    149500   100.14751     -242978.27      0             -242149.8      -529.22952      1369718.7    
    150000   100.45935     -242978.93      0             -242147.88     -529.20491      1369762.2    
    150500   100.42666     -242978.02      0             -242147.24     -580.55105      1369804.6    
